bank_name,atm_cd,atm_lat,atm_long,stname,dtname,atm_city,atm_pin_cd
State Bank Of India,S1BW005916028,17.581475,78.229072,TELANGANA,Sangareddy,Hyderabad, 
City Union Bank Ltd,CUB01541,17.581489,79.657297,TELANGANA,Mahabubabad,KANYAKUMARI,629161
Union Bank Of India,W1551002,17.5815,79.6624,TELANGANA,Mahabubabad,THORRUR,506163
Union Bank Of India,H1551101,17.5815,79.6624,TELANGANA,Mahabubabad,THORRUR,506163
State Bank Of India,S1BW015384001,17.583,78.84047,TELANGANA,Yadadri Bhuvanagiri,NALGONDA,508116
State Bank Of India,S5NL020246622,17.584089,79.755366,TELANGANA,Mahabubabad,THORRUR, 
State Bank Of India,T1BS020161068,17.585081,80.328808,TELANGANA,Bhadradri Kothagudem,YELLANDU, 
State Bank Of India,S1BW015399001,17.58522,78.02487,TELANGANA,Sangareddy,MEDAK,502306
State Bank Of India,T1NF020148141,17.585307,79.65766,TELANGANA,Mahabubabad,WARANGAL, 
Axis Bank Ltd,BPCN201205,17.58585,80.32436,TELANGANA,Bhadradri Kothagudem,0,507123
State Bank Of India,S1BW020473001,17.586132,77.792406,TELANGANA,Vikarabad,PATLOOR, 
Axis Bank Ltd,CPRH42709,17.586257,78.947397,TELANGANA,Yadadri Bhuvanagiri,HYDERABAD, 
Axis Bank Ltd,CPRH42707,17.586257,78.947397,TELANGANA,Yadadri Bhuvanagiri,SECUNDERABAD, 
Axis Bank Ltd,BPCN180811,17.5862579,78.9473976,TELANGANA,Yadadri Bhuvanagiri,0,500083
Canara Bank,61583870,17.586577,78.945158,TELANGANA,Yadadri Bhuvanagiri, , 
Karur Vysya Bank Ltd,S1AC0486301,17.586645,78.945454,TELANGANA,Yadadri Bhuvanagiri,YADAGIRIGUTTA,508115
Andhra Pradesh Grameena Vikas Bank,APGV817501,17.586758,78.089008,TELANGANA,Sangareddy,Pothireddypally X RD, 
State Bank Of India,T1NS020148178,17.587123,79.648062,TELANGANA,Mahabubabad,WARANGAL, 
State Bank Of India,S1BJ003478047,17.587155,78.079226,TELANGANA,Sangareddy,SANGAREDDY,502001
State Bank Of India,S1BW015882002,17.587158,78.947368,TELANGANA,Yadadri Bhuvanagiri,YADAGIRIGUTTA, 
State Bank Of India,S1BW015882001,17.587164,78.9474,TELANGANA,Yadadri Bhuvanagiri,YADAGIRIGUTTA, 
Union Bank Of India,W0653002,17.58774,80.321736,TELANGANA,Bhadradri Kothagudem, , 
Union Bank Of India,W0653003,17.58774,80.321736,TELANGANA,Bhadradri Kothagudem, , 
Axis Bank Ltd,BPCN201202,17.58886,80.32162,TELANGANA,Bhadradri Kothagudem,0,0
Union Bank Of India,N2809001,17.5892,78.9448,TELANGANA,Yadadri Bhuvanagiri,NALGONDA,508115
Axis Bank Ltd,APCN68712,17.589269,78.37728,TELANGANA,Sangareddy,JINNARAM, 
Axis Bank Ltd,DPRH405601,17.589289,80.321919,TELANGANA,Bhadradri Kothagudem,YELLANDU, 
Union Bank Of India,COBW111240,17.589387,78.084305,TELANGANA,Sangareddy, , 
State Bank Of India,T1NW020148196,17.589759,79.65803,TELANGANA,Mahabubabad,Thorrur, 
Axis Bank Ltd,DPRH138203,17.58999,78.07858,TELANGANA,Sangareddy,SANGAREDDY, 
Axis Bank Ltd,T3RH138201,17.589991,78.078578,TELANGANA,Sangareddy,0,502001
Union Bank Of India,W0653004,17.590105,80.320351,TELANGANA,Bhadradri Kothagudem, , 
State Bank Of India,S5NE020246621,17.590559,79.655271,TELANGANA,Mahabubabad,Thorrur, 
State Bank Of India,S5NL020414622,17.59091,80.320509,TELANGANA,Bhadradri Kothagudem,YELLANDU, 
State Bank Of India,T1NW020161049,17.59094,80.317469,TELANGANA,Bhadradri Kothagudem,Khammam, 
Central Bank Of India,SCDH39681S,17.590961,78.942787,TELANGANA,Yadadri Bhuvanagiri, , 
State Bank Of India,S5NL020162623,17.591113,80.3208,TELANGANA,Bhadradri Kothagudem,YELLANDU, 
State Bank Of India,S5NL020162622,17.591194,80.320908,TELANGANA,Bhadradri Kothagudem,YELLANDU, 
State Bank Of India,T1NH020107016,17.591345,78.076288,TELANGANA,Sangareddy,SANGAREDDY, 
Axis Bank Ltd,BPCN174905,17.59169,79.649349,TELANGANA,Mahabubabad,WARANGAL, 
State Bank Of India,T1BS020165030,17.592022,80.697417,TELANGANA,Bhadradri Kothagudem,KHAMMAM, 
State Bank Of India,S5NC007952621,17.59255,79.35342,TELANGANA,Jangoan,WARANGAL,506007
State Bank Of India,S1BW021217002,17.593108,78.084195,TELANGANA,Sangareddy,SANGAREDDY, 
State Bank Of India,S1BG014182002,17.593403,78.125333,TELANGANA,Sangareddy,SANGAREDDY, 
Axis Bank Ltd,BPRH138202,17.59358,78.08441,TELANGANA,Sangareddy,HYDERABAD, 
State Bank Of India,T1BF020107035,17.593719,78.066436,TELANGANA,Sangareddy,SANGAREDDY, 
State Bank Of India,S1BB020165002,17.593738,80.699363,TELANGANA,Bhadradri Kothagudem,Palwancha, 
Bank Of India,IHY9014,17.594056,78.077053,TELANGANA,Sangareddy,SANGAREDDY, 
Canara Bank,34585210,17.594703,78.123105,TELANGANA,Sangareddy, , 
Canara Bank,60552944,17.59482,80.00112,TELANGANA,Mahabubabad,MAHABUBABAD,506101
South Indian Bank Ltd,06970001,17.5949,78.4855,TELANGANA,Medchal Malkajgiri,Kandlakoi,501401
Karur Vysya Bank Ltd,S1AC0483801,17.59495832,78.08428897,TELANGANA,Sangareddy,SANGAREDDY,502001
HDFC Bank Ltd,S1ACHD36,17.595,80.0007,TELANGANA,Mahabubabad,Mahabubabad,NULL
Axis Bank Ltd,BPCN174904,17.59514,80.00109,TELANGANA,Mahabubabad,0,0
State Bank Of India,S1BJ006220001,17.59529,80.00191,TELANGANA,Mahabubabad,MAHBUBNAGAR,506101
State Bank Of India,S5NE006220621,17.59529,80.00194,TELANGANA,Mahabubabad,WARANGAL,506101
South Indian Bank Ltd,05380001,17.5953,79.3316,TELANGANA,Jangoan,Warangal,506001
Canara Bank,41711744,17.5955,78.57023,TELANGANA,Medchal Malkajgiri,"SHAMIRPET, HYDERABAD",500078
State Bank Of India,T1BY000916266,17.595799,78.571298,TELANGANA,Medchal Malkajgiri,THUMKUNTA, 
Central Bank Of India,SCDH45661S,17.595813,78.084846,TELANGANA,Sangareddy, , 
Axis Bank Ltd,BPRH174901,17.59584,79.999659,TELANGANA,Mahabubabad, , 
Union Bank Of India,H0367101,17.5959,79.9999,TELANGANA,Mahabubabad,MAHABUBABAD,506101
Union Bank Of India,N0367002,17.5959,79.9999,TELANGANA,Mahabubabad,MAHABUBABAD,506101
State Bank Of India,T1NW020152009,17.596113,79.977545,TELANGANA,Mahabubabad,GUMUDURU  (TOM CMS), 
Punjab National Bank,N1285400,17.59646,79.4304,TELANGANA,Jangoan,WARANGAL,506222
State Bank Of India,S1BW020165008,17.596757,80.708388,TELANGANA,Bhadradri Kothagudem,PALVANCHA, 
HDFC Bank Ltd,S1ANMH56,17.5975,80.0007,TELANGANA,Mahabubabad,Mahabubabad,NULL
HDFC Bank Ltd,S1ANAP67,17.5975,80.0008,TELANGANA,Mahabubabad,Mahabubabad,NULL
Indian Bank,S1WM0741,17.597528,80.001531,TELANGANA,Mahabubabad,MAHABUBABAD,506101
Canara Bank,A3602001,17.59753,80.00153,TELANGANA,Mahabubabad,ANUMANGAL,506101
State Bank Of India,S5NE021933621,17.597626,80.00233,TELANGANA,Mahabubabad,Mahabubabad, 
Union Bank Of India,W0456004,17.597699,80.703108,TELANGANA,Bhadradri Kothagudem, , 
State Bank Of India,T1NS020152012,17.598015,79.994604,TELANGANA,Mahabubabad,Mahabubabad, 
State Bank Of India,T1NW020165014,17.598761,80.66707,TELANGANA,Bhadradri Kothagudem,Khammam (Urban), 
Union Bank Of India,W0760003,17.5993,80.001,TELANGANA,Mahabubabad,WARANGAL,506012
Union Bank Of India,H0760101,17.5993,80.001,TELANGANA,Mahabubabad,WARANGAL,506012
Axis Bank Ltd,DECN357501,17.59935,80.630859,TELANGANA,Bhadradri Kothagudem,PALWANCHA, 
Bank Of Baroda,1VW420001,17.599356,78.067662,TELANGANA,Sangareddy,MALKAPUR,502295
State Bank Of India,T1NW020165011,17.599543,80.692767,TELANGANA,Bhadradri Kothagudem,HYDERABAD, 
Axis Bank Ltd,DPRH174902,17.599559,80.00193,TELANGANA,Mahabubabad,HYDERABAD, 
Union Bank Of India,W0456005,17.600064,80.703185,TELANGANA,Bhadradri Kothagudem, , 
Union Bank Of India,H0456101,17.600064,80.703185,TELANGANA,Bhadradri Kothagudem, , 
State Bank Of India,T1NY020107014,17.600296,78.078117,TELANGANA,Sangareddy,SANGAREDDY, 
Union Bank Of India,W1311002,17.600332,78.409585,TELANGANA,Medchal Malkajgiri,DUNDIGAL,500043
State Bank Of India,T1BS020165027,17.600501,80.702175,TELANGANA,Bhadradri Kothagudem,KHAMMAM, 
State Bank Of India,T1NS020148158,17.601343,80.138311,TELANGANA,Mahabubabad,KOTHRU, 
State Bank Of India,T1NW020152011,17.601349,79.990592,TELANGANA,Mahabubabad,MARWADI BAZAR MAHABUBABAD, 
HDFC Bank Ltd,S1ANAP83,17.601799,80.699799,TELANGANA,Bhadradri Kothagudem, , 
HDFC Bank Ltd,S1AWAP50,17.601799,80.699799,TELANGANA,Bhadradri Kothagudem, , 
Karur Vysya Bank Ltd,S1AC0481101,17.602046,80.704284,TELANGANA,Bhadradri Kothagudem,PALWANCHA,507115
State Bank Of India,S1NW020165004,17.602127,80.703316,TELANGANA,Bhadradri Kothagudem,PALWANCHA, 
State Bank Of India,S5NC020165621,17.602488,80.673197,TELANGANA,Bhadradri Kothagudem, Palvancha, 
State Bank Of India,S1BW020177002,17.603348,80.005268,TELANGANA,Mahabubabad,ALIR, 
State Bank Of India,S1BG020177001,17.603486,80.005158,TELANGANA,Mahabubabad,ALIR, 
Union Bank Of India,W1549001,17.603862,80.706108,TELANGANA,Bhadradri Kothagudem,PALAVANCHA, 
Union Bank Of India,N1549002,17.603862,80.706108,TELANGANA,Bhadradri Kothagudem,PALAVANCHA, 
Union Bank Of India,W1029003,17.6045,78.0787,TELANGANA,Sangareddy,MEDAK,502001
Union Bank Of India,B1029101,17.6045,78.0787,TELANGANA,Sangareddy,MEDAK,502001
State Bank Of India,S5NL012947622,17.604834,78.3934,TELANGANA,Medchal Malkajgiri,QUTUBULLAPUR, 
State Bank Of India,S5NL012947623,17.604896,78.393169,TELANGANA,Medchal Malkajgiri,QUTUBULLAPUR, 
HDFC Bank Ltd,S1ANHY93,17.6057,78.0275,TELANGANA,Sangareddy,Peddapur,NULL
HDFC Bank Ltd,P3ENHE36,17.605999,78.083339,TELANGANA,Sangareddy,SANGAREDDY, 
Central Bank Of India,D11D502911,17.60602,78.56979,TELANGANA,Medchal Malkajgiri, ,500101
HDFC Bank Ltd,S1ANSH07,17.6061,78.0833,TELANGANA,Sangareddy,Hyderabad,NULL
HDFC Bank Ltd,S1ANSR12,17.6061,78.0833,TELANGANA,Sangareddy,Hyderabad,NULL
Canara Bank,29864608,17.60636,78.08342,TELANGANA,Sangareddy,SANGAREDDY,502001
Kotak Mahindra Bank Limited,SDBN2514,17.606365,78.083801,TELANGANA,Sangareddy,Sangareddy, 
Canara Bank,2986EP01,17.606622,78.077432,TELANGANA,Sangareddy, , 
ICICI Bank Ltd,SACWN685,17.60843,78.386459,TELANGANA,Medchal Malkajgiri, , 
ICICI Bank Ltd,SACWN685,17.60843,78.386459,TELANGANA,Medchal Malkajgiri, , 
Bank Of Baroda,1CRHTSHY03,17.60949,78.08659,TELANGANA,Sangareddy,SANGAREDDY,502001
Bank Of Baroda,1VD410101,17.60949,78.08659,TELANGANA,Sangareddy,SANGAREDDY,502001
State Bank Of India,T1NY020107018,17.611422,78.083867,TELANGANA,Sangareddy,SHANTHI NAGAR SANGA REDDY, 
HDFC Bank Ltd,P3ENHE28,17.611528,78.406639,TELANGANA,Medchal Malkajgiri, , 
IDBI Bank Ltd,ID172301,17.61215,78.08064,TELANGANA,Sangareddy,Medak,502001
State Bank Of India,S5NL018201622,17.612329,78.487708,TELANGANA,Medchal Malkajgiri,MEDCHAL, 
Union Bank Of India,W2464001,17.6125,78.0816,TELANGANA,Sangareddy,SANGAREDDY,502001
State Bank Of India,T1NS005916231,17.613025,77.934282,TELANGANA,Sangareddy,SADASIVAPET, 
Canara Bank,A3403001,17.613116,78.081383,TELANGANA,Sangareddy, , 
State Bank Of India,T1BS020107033,17.613249,78.08936,TELANGANA,Sangareddy,MEDAK, 
State Bank Of India,T1BS020107034,17.613755,78.074747,TELANGANA,Sangareddy,MEDAK, 
Union Bank Of India,N2618001,17.614,78.6184,TELANGANA,Medchal Malkajgiri,SHAMIRPET MANDAL,500078
State Bank Of India,S5NE020586621,17.614124,80.681433,TELANGANA,Bhadradri Kothagudem,PALONCHA, 
Punjab National Bank,WC155301,17.614994,78.081311,TELANGANA,Sangareddy, , 
State Bank Of India,T1BF020134124,17.615064,78.078982,TELANGANA,Sangareddy,VAVILALAPALLY, 
Axis Bank Ltd,BPCN138201,17.615418,78.081204,TELANGANA,Sangareddy,0,502001
State Bank Of India,S1BG020099003,17.615479,77.951104,TELANGANA,Sangareddy,HYDERABAD, 
State Bank Of India,S1BW006620002,17.61586,77.950589,TELANGANA,Sangareddy,SADHASHIVPET, 
Indusind Bank,MC029201,17.615867,77.948309,TELANGANA,Sangareddy,Medak, 
State Bank Of India,S5BL006620621,17.616032,77.957189,TELANGANA,Sangareddy,SADASHIVPET, 
State Bank Of India,S1BW006620003,17.616032,77.957189,TELANGANA,Sangareddy,SADASHIVPET, 
State Bank Of India,T1BS020107031,17.616068,77.948597,TELANGANA,Sangareddy,MEDAK, 
Union Bank Of India,H1566101,17.6161,77.948,TELANGANA,Sangareddy,MEDAK,502219
HDFC Bank Ltd,S1AWHD40,17.6161,77.9566,TELANGANA,Sangareddy,Hyderabad,NULL
HDFC Bank Ltd,S1ANHD76,17.6163,77.9569,TELANGANA,Sangareddy,Hyderabad,NULL
State Bank Of India,S5NL021217621,17.616548,78.085649,TELANGANA,Sangareddy,SANGAREDDY, 
Uco Bank,DT051001,17.61668,78.08516,TELANGANA,Sangareddy,MEDAK,502001
Lakshmi Vilas Bank Ltd,07081031,17.616836,77.946239,TELANGANA,Sangareddy,Sangareddy, 
State Bank Of India,S1BW020107007,17.616875,78.085649,TELANGANA,Sangareddy,SANGAREDDY, 
Union Bank Of India,W0861001,17.6169,77.5006,TELANGANA,Sangareddy,MOGADAMPALLY,502226
Axis Bank Ltd,LWCW02718,17.616905,78.545883,TELANGANA,Medchal Malkajgiri,RANGAREDDY, 
Axis Bank Ltd,CWCW02726,17.616905,78.545883,TELANGANA,Medchal Malkajgiri,RANGAREDDY, 
State Bank Of India,T1NS020107027,17.618319,77.949196,TELANGANA,Sangareddy,SADASHIVPET, 
Bank Of Baroda,1VD411001,17.618496,77.944445,TELANGANA,Sangareddy,SADASIVPET,502291
Axis Bank Ltd,BPCN138205,17.618593,77.9437332,TELANGANA,Sangareddy,0,502291
State Bank Of India,T1NS020107023,17.618768,77.94365,TELANGANA,Sangareddy,Sadasivpet, 
Union Bank Of India,W1029002,17.619089,78.080772,TELANGANA,Sangareddy,MEDAK,502001
State Bank Of India,S5NL018188621,17.619399,78.659857,TELANGANA,Medchal Malkajgiri,MALKAJGIRI, 
Canara Bank,A3409001,17.6194,78.0823,TELANGANA,Sangareddy,SANGAREDDY,502001
Bank Of Baroda,1FDHYD73,17.619416,78.082308,TELANGANA,Sangareddy, ,502001
State Bank Of India,T1NS020107020,17.619896,77.931878,TELANGANA,Sangareddy,SADASIVAPETA, 
State Bank Of India,S1BJ005648001,17.620176,78.079537,TELANGANA,Sangareddy,SANGAREDDY,502001
ICICI Bank Ltd,SECNG174,17.620508,78.082106,TELANGANA,Sangareddy,Sangareddy, 
ICICI Bank Ltd,S1CNQ173,17.6224,78.080596,TELANGANA,Sangareddy, , 
Axis Bank Ltd,BPCN138204,17.62256,78.08647,TELANGANA,Sangareddy,0,0
Indian Overseas Bank,IOB8826,17.624374,79.941654,TELANGANA,Mahabubabad,MAHBUBABAD,0
Canara Bank,B3409001,17.624781,78.086693,TELANGANA,Sangareddy, , 
Central Bank Of India,SCDD19411S,17.624973,78.590914,TELANGANA,Medchal Malkajgiri,ALIABAD, 
Canara Bank,2210WS03,17.624973,78.590914,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S5NL020107622,17.625907,78.082624,TELANGANA,Sangareddy,Sangareddy, 
State Bank Of India,T1BS020107030,17.62651,78.15746,TELANGANA,Sangareddy,MEDAK, 
State Bank Of India,T1NS020107022,17.627093,78.080907,TELANGANA,Sangareddy,SANGAREDDY, 
Punjab National Bank,N2658700,17.62873,78.09135,TELANGANA,Sangareddy,VISAKHAPATNAM,530009
Axis Bank Ltd,BPCN259203,17.6288,78.400339,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
Union Bank Of India,H0963101,17.6289,80.761599,TELANGANA,Bhadradri Kothagudem,WARANGAL, 
Union Bank Of India,W0963001,17.6289,80.761599,TELANGANA,Bhadradri Kothagudem,RANGAPURAM, 
Indian Overseas Bank,IOB8753,17.6294,78.0917,TELANGANA,Sangareddy,SANGAREDDY,0
Bank Of Baroda,1FDMDK07,17.6294,78.0917,TELANGANA,Sangareddy, ,502001
HDFC Bank Ltd,S1ACHY91,17.6301,78.4793,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
HDFC Bank Ltd,S1AWHD07,17.6301,78.4799,TELANGANA,Medchal Malkajgiri,Hyderabad,NULL
State Bank Of India,S5NE020107621,17.630161,78.09743,TELANGANA,Sangareddy,Sangareddy, 
Indian Overseas Bank,IOB9347,17.630222,78.484213,TELANGANA,Medchal Malkajgiri,MEDCHAL,0
Bank Of Baroda,1VD410201,17.630222,78.484213,TELANGANA,Medchal Malkajgiri,MEDCHAL,501401
DCB bank Ltd,DCB17601,17.630294,79.347259,TELANGANA,Jangoan, , 
ICICI Bank Ltd,SACWF717,17.630444,78.480716,TELANGANA,Medchal Malkajgiri,Medchal, 
State Bank Of India,T1NH000916244,17.630496,78.483438,TELANGANA,Medchal Malkajgiri,MEDCHAL, 
Canara Bank,B3084001,17.630537,78.485313,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S1NG020504005,17.630652,78.092709,TELANGANA,Sangareddy,Sangareddy, 
Axis Bank Ltd,BWCW259207,17.630768,78.48253,TELANGANA,Medchal Malkajgiri,MEDCHAL, 
Dhanlaxmi Bank,DAP12364,17.631797,80.540113,TELANGANA,Bhadradri Kothagudem, , 
State Bank Of India,T1NS020107026,17.632412,78.332008,TELANGANA,Sangareddy,"NEAR BUS STOP, JINNARAM", 
South Indian Bank Ltd,06180002,17.6325,78.4839,TELANGANA,Medchal Malkajgiri,Medchal,501401
ICICI Bank Ltd,SACWD621,17.632755,78.48523,TELANGANA,Medchal Malkajgiri,Medchal, 
ICICI Bank Ltd,SACWF903,17.632755,78.485229,TELANGANA,Medchal Malkajgiri, , 
Bank Of India,IHY8015,17.633029,78.4827,TELANGANA,Medchal Malkajgiri, , 
Lakshmi Vilas Bank Ltd,03910723,17.6331,0.0,TELANGANA,Medchal Malkajgiri, , 
State Bank Of India,S1BG020504002,17.633106,78.094769,TELANGANA,Sangareddy,Sangareddy, 
Bank Of Baroda,1FNHYD80,17.635011,78.742838,TELANGANA,Yadadri Bhuvanagiri,0,500011
Axis Bank Ltd,DPRH179703,17.63576,78.382659,TELANGANA,Sangareddy,MEDAK, 
Axis Bank Ltd,BPCN137805,17.6370717,78.4851617,TELANGANA,Medchal Malkajgiri,0,500010
Union Bank Of India,COBA090001,17.637618,78.485386,TELANGANA,Medchal Malkajgiri,Medchal, 
State Bank Of India,T1BS020165029,17.637658,80.809634,TELANGANA,Bhadradri Kothagudem,KHAMMAM, 
City Union Bank Ltd,CUB01654,17.638129,78.482924,TELANGANA,Medchal Malkajgiri,RENGA REDDY,501401
State Bank Of India,S5NE020091621,17.638155,78.482801,TELANGANA,Medchal Malkajgiri,MEDCHAL, 
City Union Bank Ltd,CUBFI783,17.638365,78.484997,TELANGANA,Medchal Malkajgiri,Medchal,501401
State Bank Of India,S1BB020091001,17.638432,78.48495,TELANGANA,Medchal Malkajgiri,MEDCHAL, 
Canara Bank,A3084001,17.6399,78.4751,TELANGANA,Medchal Malkajgiri,MEDCHAL,501401
Canara Bank,A3407001,17.640528,77.731232,TELANGANA,Sangareddy, , 
Canara Bank,A3406001,17.6407,77.733,TELANGANA,Sangareddy,KAVELI,502321
HDFC Bank Ltd,S1ANHD16,17.6412,78.1239,TELANGANA,Sangareddy,Hyderabad,NULL
Canara Bank,10858760,17.641404,77.950744,TELANGANA,Sangareddy, , 
Union Bank Of India,COBD148301,17.642007,77.849008,TELANGANA,Sangareddy, , 
State Bank Of India,S5NL021603621,17.642748,77.84902,TELANGANA,Sangareddy,Vikarabad, 
Union Bank Of India,W2475001,17.6437,79.0439,TELANGANA,Yadadri Bhuvanagiri,ALER,508101
Canara Bank,67104960,17.64753,77.806706,TELANGANA,Sangareddy, , 
State Bank Of India,S1NG002687001,17.651784,78.452232,TELANGANA,Medchal Malkajgiri,HYDERABAD, 
State Bank Of India,S1BW008805001,17.65261,78.82647,TELANGANA,Yadadri Bhuvanagiri,NALGONDA,508116
Union Bank Of India,W2251001,17.6544,78.3668,TELANGANA,Sangareddy,"BONTHAPALLI, ZINNARAM MANDAL",502313
Union Bank Of India,H2251101,17.6544,78.3668,TELANGANA,Sangareddy,"BONTHAPALLI, ZINNARAM MANDAL",502313
IDBI Bank Ltd,ID037413,17.65454,80.30113,TELANGANA,Bhadradri Kothagudem,Khammam,508246
State Bank Of India,S1BW014240001,17.65574,79.42955,TELANGANA,Jangoan,WARANGAL,506252
Axis Bank Ltd,DPRH117803,17.659729,77.72698,TELANGANA,Sangareddy,ZAHIRABAD, 
State Bank Of India,S5NE003478621,17.65973,78.05511,TELANGANA,Sangareddy,MEDAK,502001
Axis Bank Ltd,TPCN11781,17.6597343,77.7269773,TELANGANA,Sangareddy,0,502220
State Bank Of India,T1NS020148176,17.660655,79.430634,TELANGANA,Jangoan,Jangaon, 
Axis Bank Ltd,DPRH130410,17.66165,78.371229,TELANGANA,Sangareddy,JINNARAM, 
State Bank Of India,T1NS020098003,17.662076,79.425401,TELANGANA,Jangoan,PALAKURTHI, 
Axis Bank Ltd,APCN00842,17.662211,78.617917,TELANGANA,Medchal Malkajgiri,0,500078
State Bank Of India,S1BW002687004,17.663317,78.372841,TELANGANA,Sangareddy,JINNARAM, 
HDFC Bank Ltd,S1ACHY30,17.6651,78.607,TELANGANA,Medchal Malkajgiri,Secunderabad,NULL
State Bank Of India,S1NW021571002,17.665438,79.085087,TELANGANA,Yadadri Bhuvanagiri,ALAIR, 
State Bank Of India,S1BW006634001,17.66556,77.70765,TELANGANA,Sangareddy,MEDAK,502321
State Bank Of India,S1BW020103001,17.665761,77.707792,TELANGANA,Sangareddy,KOHIR, 
State Bank Of India,T1BS020165031,17.66749,80.866999,TELANGANA,Bhadradri Kothagudem,PALWANCHA, 
Union Bank Of India,COBD308101,17.6683,79.3888,TELANGANA,Jangoan,WARANGAL,506163
Axis Bank Ltd,BPCN117807,17.668539,77.6064,TELANGANA,Sangareddy,ZAHIRABAD, 
State Bank Of India,T1NS020101009,17.668933,77.603989,TELANGANA,Sangareddy,Zahirabad, 
State Bank Of India,S1BJ003478046,17.67019,78.0661,TELANGANA,Sangareddy,Medak,502001
Axis Bank Ltd,S3RH69802,17.67172333,78.46979667,TELANGANA,Medchal Malkajgiri,0,500042
Axis Bank Ltd,BPCN117808,17.67277,77.615209,TELANGANA,Sangareddy,ZAHIRABAD, 
State Bank Of India,T1NY000916232,17.672786,78.470219,TELANGANA,Medchal Malkajgiri,Secunderabad, 
Canara Bank,B3401001,17.67481,77.61638,TELANGANA,Sangareddy,ZAHEERABAD,502220
State Bank Of India,S1BJ007951002,17.67543,77.61369,TELANGANA,Sangareddy,Medak,502220
State Bank Of India,T1BF020101010,17.677149,77.609333,TELANGANA,Sangareddy,ZAHEERABAD, 
Axis Bank Ltd,BPCN117804,17.67777,77.61065,TELANGANA,Sangareddy,0,0
ICICI Bank Ltd,SECNG163,17.677869,77.609153,TELANGANA,Sangareddy, , 
Punjab National Bank,N1998300,17.67798,77.60934,TELANGANA,Sangareddy,MEDAK,502220
State Bank Of India,S5NL021278621,17.677996,78.591498,TELANGANA,Medchal Malkajgiri,MURAHARIPALLI, 
Indian Overseas Bank,IOB5869,17.678843,79.863283,TELANGANA,Mahabubabad,INGURTHY,0
Indian Overseas Bank,IOB5894,17.678843,79.863283,TELANGANA,Mahabubabad,ALAMKHANIPET,0
Bank Of Baroda,1FDMDK05,17.6793825,77.6053668,TELANGANA,Sangareddy,ZAHEERABAD,502220
State Bank Of India,S1BW002687006,17.67944,78.00303,TELANGANA,Sangareddy,MEDAK,502291
Canara Bank,A3401001,17.679474,77.607687,TELANGANA,Sangareddy, , 
Canara Bank,A3605001,17.67949,79.67968,TELANGANA,Warangal,KONDAPUR,506314
Union Bank Of India,H1053101,17.6798,77.6104,TELANGANA,Sangareddy,ZAHEERABAD,502220
HDFC Bank Ltd,P3FNZE01,17.679879,77.61062,TELANGANA,Sangareddy,ZAHEERABAD, 
HDFC Bank Ltd,S1ANZE70,17.6799,77.6105,TELANGANA,Sangareddy,Zaheerabad,NULL
Axis Bank Ltd,T3RH117801,17.680524,77.612032,TELANGANA,Sangareddy,0,502220
State Bank Of India,S1BB020101002,17.680682,77.611513,TELANGANA,Sangareddy,ZAHIRABAD, 
State Bank Of India,S5NE020101622,17.680683,77.611609,TELANGANA,Sangareddy,MEDAK, 
State Bank Of India,S1BW020101003,17.68071,77.611398,TELANGANA,Sangareddy,ZAHIRABAD, 
State Bank Of India,S5NC020101621,17.68072,77.61153,TELANGANA,Sangareddy,ZAHIRABAD, 
Kotak Mahindra Bank Limited,ZHBN2513,17.681006,77.617688,TELANGANA,Sangareddy,Zahirabad, 
ICICI Bank Ltd,S1CNQ207,17.68107,77.611366,TELANGANA,Sangareddy, , 
Axis Bank Ltd,BPCN117805,17.681084,77.609106,TELANGANA,Sangareddy,0,502220
State Bank Of India,T1NS020101008,17.681131,77.610481,TELANGANA,Sangareddy,ZAHEERABAD, 
ICICI Bank Ltd,SACWK974,17.681539,77.61518,TELANGANA,Sangareddy, , 
Axis Bank Ltd,TPCN117802,17.681717,77.626173,TELANGANA,Sangareddy,0,502220
State Bank Of India,S1BG021508002,17.681825,77.634833,TELANGANA,Sangareddy,ZAHIRABAD, 
Canara Bank,A3055001,17.681971,77.619818,TELANGANA,Sangareddy, , 
State Bank Of India,T1NS020101007,17.682276,77.60679,TELANGANA,Sangareddy,ZAHIRABAD, 
Axis Bank Ltd,BPCN117806,17.682909,77.604539,TELANGANA,Sangareddy,ZAHIRABAD, 
Canara Bank,A3607001,17.683002,79.679881,TELANGANA,Warangal, , 
State Bank Of India,S1NW006629001,17.683784,78.370064,TELANGANA,Sangareddy,RAMACHANDRAPU, 
Union Bank Of India,W0642001,17.6847,79.8694,TELANGANA,Mahabubabad,KESAMUDRAM,506112
Union Bank Of India,H0642101,17.6847,79.8694,TELANGANA,Mahabubabad,KESAMUDRAM,506112
Lakshmi Vilas Bank Ltd,09421030,17.688229,79.888089,TELANGANA,Mahabubabad,MAHABUBABAD, 
State Bank Of India,S5NC020156621,17.688329,79.889134,TELANGANA,Mahabubabad,Kesamudram, 
